temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district,rain_3day,rain_7day,rain_14day,rain_30day,rain_intensity_3day,risk
12.5,21.5,5.4,45,0.0,0.0,3,2025-01-19,Chamoli,0.0,7.599999999999985,13.399999999999977,60.8,0.0,0
9.1,19.4,0.6,46,0.0,0.0,1,2025-01-31,Chamoli,0.0,0.0,0.0,13.399999999999999,0.0,0
9.8,20.3,2.4,48,0.0,0.0,3,2025-02-07,Almora,0.0,7.700000000000002,7.70000000000003,16.30000000000003,0.0,0
8.1,16.2,2.4,41,0.0,0.0,2,2025-02-14,Nainital,0.0,0.0,22.699999999999942,33.9,0.0,0
7.3,13.4,3.5,46,3.5,2.7,73,2025-02-15,Nainital,3.5,3.5000000000000284,26.199999999999942,26.3,1.1666666666666667,0
7.6,12.3,5.0,83,13.7,13.7,61,2025-02-27,Nainital,13.7,17.700000000000028,37.29999999999994,60.0,4.566666666666666,0
11.4,20.5,4.0,66,0.0,0.0,3,2025-03-07,Almora,0.0,6.5,81.90000000000002,90.80000000000003,0.0,0
15.1,25.4,8.6,71,0.0,0.0,3,2025-03-08,Bageshwar,0.09999999999997869,5.700000000000006,84.9,88.99999999999999,0.03333333333332623,0
13.6,22.6,4.4,49,0.0,0.0,3,2025-03-08,Chamoli,0.3,1.899999999999986,109.29999999999998,110.0,0.09999999999999999,0
15.9,23.5,8.8,67,0.0,0.0,3,2025-03-08,Dehradun,0.0,6.2,110.19999999999997,119.10000000000002,0.0,0
12.0,20.0,6.2,75,0.0,0.0,3,2025-03-08,Pithoragarh,0.0,2.100000000000007,64.29999999999997,68.6,0.0,0
15.5,25.0,7.3,74,0.0,0.0,3,2025-03-08,Tehri Garhwal,0.0,12.099999999999971,104.89999999999998,114.20000000000003,0.0,0
14.7,22.9,8.3,62,0.0,0.0,3,2025-03-11,Almora,0.0,0.0,79.10000000000002,90.80000000000003,0.0,0
9.2,14.9,4.7,59,0.6,0.6,51,2025-03-17,Nainital,104.8,106.90000000000002,111.69999999999995,205.1,34.93333333333333,0
14.5,23.8,7.2,56,0.0,0.0,3,2025-03-19,Almora,0.0,14.3,14.30000000000003,98.90000000000002,0.0,0
16.8,27.2,8.9,55,0.0,0.0,3,2025-03-19,Bageshwar,0.6999999999999786,22.900000000000006,23.000000000000007,110.6,0.2333333333333262,0
14.2,23.7,5.2,47,0.0,0.0,3,2025-03-19,Chamoli,0.0,36.19999999999998,36.59999999999998,145.89999999999998,0.0,0
18.6,26.8,11.7,57,0.0,0.0,3,2025-03-19,Dehradun,0.0,13.8,13.799999999999972,131.2,0.0,0
15.1,22.7,9.7,51,0.0,0.0,3,2025-03-19,Pithoragarh,0.9,20.000000000000007,19.99999999999997,85.39999999999999,0.3,0
18.3,26.9,11.8,61,0.0,0.0,3,2025-03-19,Tehri Garhwal,0.1,45.29999999999997,45.29999999999998,155.3,0.03333333333333333,0
20.2,29.9,11.7,56,0.0,0.0,0,2025-04-01,Haridwar,0.0,0.0,0.0,6.9999999999999964,0.0,0
23.0,31.8,15.0,54,0.0,0.0,3,2025-04-06,Haridwar,0.0,0.0,0.0,4.199999999999996,0.0,0
19.4,25.9,12.2,46,0.0,0.0,3,2025-04-08,Almora,0.0,0.0,0.0,18.10000000000003,0.0,0
18.6,24.9,12.4,57,1.3,1.3,53,2025-04-09,Almora,1.3,1.3,1.3000000000000302,19.400000000000027,0.43333333333333335,0
17.0,21.9,12.8,83,17.6,17.6,63,2025-04-12,Bageshwar,32.899999999999984,33.80000000000001,33.80000000000001,53.400000000000006,10.966666666666661,0
14.9,18.9,10.8,74,8.0,8.0,63,2025-04-12,Chamoli,18.4,19.399999999999984,19.999999999999986,56.0,6.133333333333333,0
19.5,25.2,14.9,73,1.3,1.3,53,2025-04-12,Dehradun,7.999999999999986,8.3,8.299999999999974,21.900000000000016,2.666666666666662,0
14.5,20.9,9.8,77,11.3,11.3,63,2025-04-12,Pithoragarh,34.2,36.70000000000001,36.699999999999974,55.60000000000001,11.4,0
18.4,24.3,14.6,79,8.2,8.2,61,2025-04-12,Tehri Garhwal,12.2,12.599999999999971,12.599999999999985,56.40000000000003,4.066666666666666,0
18.7,27.5,14.0,74,11.6,11.6,65,2025-05-06,Chamoli,18.299999999999997,26.699999999999985,26.69999999999999,52.2,6.099999999999999,0
23.8,33.9,14.0,50,0.0,0.0,1,2025-05-13,Bageshwar,5.6999999999999815,16.200000000000006,66.2,69.10000000000001,1.899999999999994,0
21.9,29.8,14.7,46,0.0,0.0,3,2025-05-13,Chamoli,4.899999999999998,12.999999999999986,39.69999999999999,45.8,1.6333333333333326,0
26.3,34.4,17.4,47,0.0,0.0,1,2025-05-13,Dehradun,0.5999999999999841,4.5,39.59999999999997,69.20000000000002,0.1999999999999947,0
21.8,28.5,15.7,46,0.0,0.0,3,2025-05-13,Pithoragarh,16.599999999999998,22.800000000000008,70.49999999999997,91.10000000000001,5.533333333333332,0
24.9,34.4,16.2,57,0.0,0.0,2,2025-05-13,Tehri Garhwal,8.0,23.69999999999997,50.999999999999986,63.300000000000026,2.6666666666666665,0
29.5,36.6,22.0,52,0.0,0.0,1,2025-05-17,Haridwar,0.0,0.0,13.700000000000014,18.199999999999996,0.0,0
17.6,22.9,14.0,82,4.5,4.5,61,2025-05-19,Nainital,6.899999999999999,8.900000000000032,50.199999999999946,96.3,2.2999999999999994,0
23.5,29.7,17.3,75,1.1,1.1,51,2025-05-22,Bageshwar,4.599999999999983,9.100000000000007,23.60000000000001,75.3,1.5333333333333277,0
22.7,28.8,16.8,59,0.3,0.3,51,2025-05-22,Chamoli,4.199999999999998,9.399999999999986,21.299999999999986,49.1,1.3999999999999995,0
26.4,31.0,22.2,66,0.7,0.7,51,2025-05-22,Dehradun,1.1999999999999842,2.2,2.9999999999999716,41.80000000000001,0.39999999999999475,0
18.5,23.9,14.8,84,22.2,22.2,63,2025-05-22,Pithoragarh,35.5,68.60000000000001,89.69999999999997,139.9,11.833333333333334,0
25.7,31.2,20.3,72,1.5,1.5,53,2025-05-22,Tehri Garhwal,1.6,2.5999999999999717,13.499999999999986,53.60000000000003,0.5333333333333333,0
25.3,33.9,17.4,72,5.0,5.0,63,2025-05-27,Bageshwar,5.499999999999981,15.300000000000008,20.10000000000001,86.3,1.833333333333327,0
23.2,30.4,15.4,64,0.2,0.2,51,2025-05-27,Chamoli,3.299999999999998,8.299999999999986,13.499999999999986,53.199999999999996,1.0999999999999994,0
27.1,32.1,22.6,69,0.6,0.6,51,2025-05-27,Dehradun,21.299999999999986,22.3,23.49999999999997,63.100000000000016,7.099999999999995,0
21.5,28.1,16.7,73,5.8,5.8,63,2025-05-27,Pithoragarh,11.1,55.2,90.29999999999997,161.5,3.6999999999999997,0
26.6,32.3,21.5,75,1.5,1.5,53,2025-05-27,Tehri Garhwal,14.8,16.799999999999972,17.899999999999984,68.90000000000003,4.933333333333334,0
19.9,24.3,17.1,81,3.3,3.3,61,2025-06-11,Nainital,9.099999999999998,14.100000000000032,30.999999999999943,78.39999999999999,3.0333333333333328,0
25.4,34.1,20.6,83,5.8,5.8,63,2025-06-12,Bageshwar,11.099999999999984,12.200000000000006,28.500000000000007,59.4,3.6999999999999944,0
23.9,30.7,19.6,75,2.6,2.6,53,2025-06-12,Chamoli,5.299999999999999,7.599999999999985,9.599999999999985,26.2,1.7666666666666664,0
29.3,34.8,24.6,70,2.0,2.0,61,2025-06-12,Dehradun,6.899999999999986,7.0,13.19999999999997,41.20000000000001,2.2999999999999954,0
21.4,28.1,18.1,85,5.7,5.7,61,2025-06-12,Pithoragarh,18.099999999999998,19.100000000000005,43.49999999999997,160.4,6.033333333333332,0
27.9,33.3,24.1,75,4.6,4.6,61,2025-06-12,Tehri Garhwal,6.6,7.099999999999971,16.499999999999986,36.50000000000003,2.1999999999999997,0
29.5,33.8,24.8,76,1.2,1.2,53,2025-06-18,Haridwar,1.7,26.80000000000003,26.800000000000015,74.49999999999999,0.5666666666666667,0
19.3,23.3,15.9,86,4.4,4.4,61,2025-06-26,Nainital,15.8,64.10000000000004,105.89999999999993,148.0,5.266666666666667,0
20.1,23.2,18.2,92,7.6,7.6,63,2025-07-10,Almora,30.999999999999996,54.8,107.60000000000004,196.20000000000005,10.333333333333332,0
28.1,30.6,25.7,82,1.3,1.3,53,2025-07-17,Haridwar,6.6,10.700000000000028,79.50000000000003,248.0,2.1999999999999997,0
18.4,21.8,15.5,91,5.1,5.1,55,2025-07-28,Nainital,17.5,42.700000000000024,86.89999999999995,226.2,5.833333333333333,0
19.1,23.7,15.3,86,1.7,1.7,53,2025-07-30,Nainital,21.400000000000002,49.60000000000003,88.59999999999994,207.0,7.133333333333334,0
23.0,27.7,21.2,90,30.9,30.9,63,2025-08-11,Chamoli,48.999999999999986,124.99999999999997,252.59999999999997,392.7,16.33333333333333,0
26.7,30.5,25.1,93,33.2,33.2,63,2025-08-11,Haridwar,38.400000000000006,96.50000000000003,169.3,239.7,12.800000000000002,0
25.3,31.3,21.9,92,23.4,23.4,65,2025-08-13,Bageshwar,63.499999999999986,110.0,290.40000000000003,466.7,21.16666666666666,0
23.4,28.0,20.7,89,4.6,4.6,63,2025-08-13,Chamoli,35.69999999999999,76.49999999999999,208.79999999999998,387.40000000000003,11.899999999999997,0
26.2,30.3,23.6,89,1.3,1.3,53,2025-08-13,Dehradun,38.799999999999976,65.19999999999999,151.19999999999996,261.20000000000005,12.933333333333325,0
21.3,24.9,19.4,95,48.4,48.4,65,2025-08-13,Pithoragarh,74.7,136.20000000000002,294.29999999999995,420.0,24.900000000000002,0
26.6,30.0,24.5,90,8.6,8.6,61,2025-08-13,Tehri Garhwal,39.300000000000004,59.599999999999966,194.6,323.20000000000005,13.100000000000001,0
17.9,21.4,15.6,93,20.8,20.8,65,2025-08-16,Nainital,54.400000000000006,121.20000000000003,218.09999999999994,316.2,18.133333333333336,0
21.4,27.6,18.7,92,18.7,18.7,63,2025-08-17,Almora,33.5,115.8,193.80000000000004,336.8,11.166666666666666,0
24.4,29.4,21.6,87,4.5,4.5,53,2025-08-18,Bageshwar,67.1,127.2,266.20000000000005,534.0,22.366666666666664,0
22.1,26.8,19.7,87,21.1,21.1,65,2025-08-18,Chamoli,54.99999999999999,86.39999999999998,211.39999999999998,446.5,18.333333333333332,0
25.3,29.0,23.2,86,1.5,1.5,51,2025-08-18,Dehradun,9.19999999999997,29.199999999999992,123.59999999999997,275.3,3.066666666666657,0
27.9,31.8,25.4,85,1.0,1.0,53,2025-08-18,Haridwar,11.999999999999998,22.900000000000027,119.40000000000003,251.3,3.9999999999999996,0
20.5,25.3,18.0,90,7.6,7.6,61,2025-08-18,Pithoragarh,28.999999999999996,121.10000000000002,265.29999999999995,464.5,9.666666666666666,0
25.4,29.2,23.3,88,21.9,21.9,63,2025-08-18,Tehri Garhwal,65.10000000000001,99.09999999999997,229.89999999999998,393.20000000000005,21.700000000000003,0
28.2,32.7,25.2,81,0.7,0.7,53,2025-08-19,Haridwar,10.899999999999997,20.100000000000026,89.50000000000003,251.5,3.6333333333333324,0
24.9,32.0,20.3,84,3.1,3.1,61,2025-08-21,Bageshwar,14.899999999999986,90.10000000000001,220.4,523.9,4.966666666666662,0
23.0,29.1,18.1,78,3.8,3.8,53,2025-08-21,Chamoli,9.199999999999989,75.89999999999999,165.79999999999998,416.9,3.066666666666663,0
26.0,30.0,22.6,83,0.9,0.9,51,2025-08-21,Dehradun,4.799999999999971,16.399999999999995,94.19999999999997,227.10000000000002,1.5999999999999905,0
21.1,26.4,17.5,88,8.1,8.1,61,2025-08-21,Pithoragarh,24.4,59.80000000000001,224.1,461.70000000000005,8.133333333333333,0
26.2,31.4,22.9,84,2.9,2.9,61,2025-08-21,Tehri Garhwal,23.800000000000004,91.69999999999996,167.0,370.20000000000005,7.9333333333333345,0
27.2,31.4,24.5,87,8.5,8.5,63,2025-08-23,Haridwar,13.099999999999998,27.00000000000003,76.30000000000004,213.9,4.366666666666666,0
24.6,32.0,19.8,84,1.8,1.8,53,2025-09-07,Bageshwar,12.199999999999985,92.39999999999999,196.00000000000003,440.0,4.066666666666662,0
22.2,29.0,18.7,82,7.6,7.6,63,2025-09-07,Chamoli,16.89999999999999,56.899999999999984,134.89999999999998,302.09999999999997,5.63333333333333,0
25.7,30.0,22.6,83,0.7,0.7,51,2025-09-07,Dehradun,3.599999999999964,92.99999999999999,170.59999999999997,256.0,1.199999999999988,0
20.3,25.5,16.9,88,8.1,8.1,61,2025-09-07,Pithoragarh,16.299999999999997,98.5,210.09999999999997,465.9,5.433333333333333,0
25.2,31.0,21.8,87,0.6,0.6,51,2025-09-07,Tehri Garhwal,3.8,84.29999999999997,144.79999999999998,313.40000000000003,1.2666666666666666,0
26.5,30.3,24.4,90,7.3,7.3,61,2025-09-13,Haridwar,16.6,29.600000000000026,313.7,394.59999999999997,5.533333333333334,0
20.8,25.2,18.1,89,4.2,4.2,55,2025-09-14,Almora,41.9,50.199999999999996,133.70000000000002,240.70000000000002,13.966666666666667,0
24.7,32.5,19.8,81,0.0,0.0,3,2025-09-22,Bageshwar,2.799999999999986,71.9,102.30000000000001,323.59999999999997,0.9333333333333287,0
22.9,30.0,17.2,68,0.0,0.0,3,2025-09-22,Chamoli,0.0,22.299999999999986,55.79999999999998,197.9,0.0,0
25.6,30.0,21.1,82,0.0,0.0,2,2025-09-22,Dehradun,0.4999999999999645,37.89999999999999,103.69999999999997,277.7,0.16666666666665483,0
20.7,26.3,17.8,86,0.1,0.1,51,2025-09-22,Pithoragarh,1.0,48.30000000000002,111.59999999999998,340.0,0.3333333333333333,0
25.7,31.9,20.9,83,0.0,0.0,3,2025-09-22,Tehri Garhwal,0.7,85.69999999999995,116.39999999999996,263.0,0.2333333333333333,0
21.2,28.1,16.7,84,1.3,1.3,53,2025-09-23,Almora,2.0,29.4,85.10000000000002,210.10000000000002,0.6666666666666666,0
26.2,31.0,22.9,84,0.0,0.0,1,2025-10-01,Haridwar,1.3,1.5000000000000284,13.400000000000029,140.3,0.43333333333333335,0
15.4,20.3,12.3,90,2.0,2.0,55,2025-10-03,Nainital,15.300000000000015,22.90000000000002,32.79999999999994,133.1,5.100000000000005,0
22.8,28.9,18.0,74,0.1,0.1,51,2025-10-09,Haridwar,13.9,24.500000000000025,28.60000000000003,126.9,4.633333333333334,0
17.1,24.5,11.3,73,0.0,0.0,1,2025-10-21,Almora,0.19999999999999646,0.9,7.700000000000029,63.80000000000003,0.06666666666666549,0
12.5,17.5,8.3,76,0.6,0.6,51,2025-10-23,Nainital,4.800000000000014,6.2000000000000215,9.599999999999943,93.0,1.6000000000000048,0
16.4,26.9,8.4,63,0.0,0.0,0,2025-10-26,Bageshwar,0.0,0.30000000000000004,0.30000000000001426,78.3,0.0,0
20.0,25.8,15.4,71,0.0,0.0,0,2025-10-26,Dehradun,0.0,0.0,0.0,21.000000000000014,0.0,0
11.9,18.1,7.4,75,0.2,0.2,51,2025-10-26,Nainital,0.5000000000000142,5.300000000000021,8.799999999999942,90.89999999999999,0.1666666666666714,0
15.4,22.1,9.6,55,0.0,0.0,0,2025-10-26,Pithoragarh,0.0,15.700000000000014,15.69999999999997,102.80000000000001,0.0,0
19.2,27.3,13.3,77,0.0,0.0,3,2025-10-26,Tehri Garhwal,0.0,0.49999999999995737,0.4999999999999716,28.300000000000026,0.0,0
16.3,24.5,11.7,81,0.0,0.0,3,2025-10-31,Almora,0.0,0.0,1.2000000000000284,50.60000000000003,0.0,0
19.0,28.3,13.2,79,0.0,0.0,3,2025-11-03,Bageshwar,0.0,0.0,0.30000000000001426,48.1,0.0,0
19.0,25.0,13.8,77,0.0,0.0,3,2025-11-03,Dehradun,0.0,0.0,0.0,15.900000000000013,0.0,0
16.1,22.5,12.1,83,0.0,0.0,3,2025-11-03,Pithoragarh,0.0,0.0,15.69999999999997,83.5,0.0,0
19.1,26.9,12.7,83,0.0,0.0,3,2025-11-03,Tehri Garhwal,0.0,0.0,0.4999999999999716,19.60000000000003,0.0,0
13.4,22.8,7.2,63,0.0,0.0,0,2025-11-09,Almora,0.0,0.0,0.0,2.100000000000029,0.0,0
12.7,24.9,4.2,63,0.0,0.0,0,2025-11-15,Bageshwar,0.0,0.0,0.8000000000000141,1.0999999999999999,0.0,0
15.2,22.0,10.1,66,0.0,0.0,0,2025-11-15,Dehradun,0.0,0.0,0.09999999999997158,0.10000000000001422,0.0,0
11.6,19.1,6.8,65,0.0,0.0,0,2025-11-15,Pithoragarh,0.0,0.0,0.6999999999999715,16.400000000000002,0.0,0
14.6,24.3,7.3,74,0.0,0.0,3,2025-11-15,Tehri Garhwal,0.0,0.0,0.5999999999999717,1.1000000000000285,0.0,0
9.7,16.6,4.8,69,0.0,0.0,1,2025-11-18,Nainital,0.0,0.0,0.5999999999999432,6.8999999999999995,0.0,0
9.3,16.0,4.5,54,0.0,0.0,1,2025-11-28,Nainital,0.0,0.0,0.0,1.6,0.0,0
9.9,17.0,4.1,38,0.0,0.0,3,2025-12-08,Nainital,0.0,0.0,0.0,0.0,0.0,0
10.9,23.8,2.3,64,0.0,0.0,3,2025-12-10,Bageshwar,0.0,0.0,0.0,0.0,0.0,0
11.7,21.4,5.0,39,0.0,0.0,3,2025-12-10,Chamoli,0.0,0.0,0.0,0.0,0.0,0
13.7,19.0,10.7,59,0.0,0.0,3,2025-12-10,Dehradun,0.0,0.0,0.0,0.0,0.0,0
10.3,18.1,5.9,57,0.0,0.0,3,2025-12-10,Pithoragarh,0.0,0.0,0.0,0.0,0.0,0
13.2,23.9,6.6,70,0.0,0.0,3,2025-12-10,Tehri Garhwal,0.1,0.09999999999995737,0.09999999999997158,0.10000000000002843,0.03333333333333333,0
10.3,19.5,5.0,66,0.0,0.0,3,2025-12-11,Almora,0.0,0.0,0.0,0.0,0.0,0
14.3,21.7,8.9,77,0.0,0.0,3,2025-12-13,Haridwar,0.0,0.0,0.0,0.0,0.0,0
11.2,19.6,6.4,62,0.0,0.0,3,2025-12-14,Almora,0.0,0.0,0.0,0.0,0.0,0
11.2,20.6,5.8,58,0.0,0.0,1,2025-12-15,Almora,0.0,0.0,0.0,0.0,0.0,0
10.4,18.8,4.3,69,0.0,0.0,3,2025-12-18,Almora,0.0,0.0,0.0,0.0,0.0,0
10.6,18.7,5.8,60,0.0,0.0,3,2025-12-19,Almora,0.0,0.0,0.0,0.0,0.0,0
8.5,15.1,5.0,65,0.0,0.0,3,2025-12-19,Nainital,0.0,0.0,0.0,0.0,0.0,0
10.7,19.7,5.1,66,0.0,0.0,3,2025-12-21,Almora,0.0,0.0,0.0,0.0,0.0,0
12.7,22.5,6.8,67,0.0,0.0,3,2025-12-21,Bageshwar,0.0,0.0,0.0,0.0,0.0,0
12.1,18.9,7.3,42,0.0,0.0,3,2025-12-21,Chamoli,0.0,0.0,0.0,0.0,0.0,0
12.1,16.9,9.2,87,0.0,0.0,3,2025-12-21,Dehradun,0.0,0.0,0.0,0.0,0.0,0
10.0,16.9,5.2,72,0.0,0.0,3,2025-12-21,Pithoragarh,0.0,0.0,0.0,0.0,0.0,0
14.3,22.7,8.0,76,0.0,0.0,3,2025-12-21,Tehri Garhwal,0.0,0.0,0.09999999999997158,0.10000000000002843,0.0,0
8.2,16.7,2.6,77,0.0,0.0,3,2025-12-26,Almora,0.0,0.0,0.0,0.0,0.0,0
10.5,23.1,2.8,69,0.0,0.0,2,2025-12-30,Bageshwar,0.0,0.0,0.0,0.0,0.0,0
10.4,19.1,4.4,44,0.0,0.0,3,2025-12-30,Chamoli,0.0,0.0,0.0,0.0,0.0,0
12.7,19.7,8.7,77,0.0,0.0,3,2025-12-30,Dehradun,0.0,0.0,0.0,0.0,0.0,0
10.4,17.8,4.3,58,0.0,0.0,3,2025-12-30,Pithoragarh,0.0,0.0,0.0,0.0,0.0,0
13.2,24.5,5.0,71,0.0,0.0,3,2025-12-30,Tehri Garhwal,0.0,0.0,0.0,0.10000000000002843,0.0,0
11.0,22.5,3.6,67,0.0,0.0,3,2025-12-31,Bageshwar,0.0,0.0,0.0,0.0,0.0,0
10.8,14.4,8.5,80,0.0,0.0,3,2025-12-31,Dehradun,0.0,0.0,0.0,0.0,0.0,0
9.1,16.6,3.8,63,0.0,0.0,3,2025-12-31,Pithoragarh,0.0,0.0,0.0,0.0,0.0,0
12.7,20.7,7.3,74,0.0,0.0,3,2025-12-31,Tehri Garhwal,0.0,0.0,0.0,0.10000000000002843,0.0,0
6.5,15.5,1.4,73,0.0,0.0,3,2026-01-04,Almora,0.7999999999999965,0.8,0.8000000000000285,0.8000000000000285,0.2666666666666655,0
8.8,18.0,2.7,47,0.0,0.0,0,2026-01-15,Almora,0.0,0.0,0.8000000000000285,0.8000000000000285,0.0,0
10.0,18.9,4.1,41,0.0,0.0,3,2026-01-18,Almora,0.0,0.0,0.0,0.8000000000000285,0.0,0
8.0,16.3,2.1,59,0.0,0.0,3,2026-01-29,Almora,21.699999999999996,33.7,33.70000000000003,34.50000000000003,7.233333333333332,0
12.9,19.7,7.6,87,0.0,0.0,3,2026-01-31,Haridwar,0.0,18.30000000000003,39.900000000000034,39.900000000000006,0.0,0
8.5,15.2,1.5,55,0.3,0.3,51,2026-02-01,Chamoli,0.2999999999999929,17.399999999999988,31.39999999999998,31.4,0.09999999999999763,0
15.3,22.1,9.7,82,0.0,0.0,3,2026-02-13,Haridwar,0.0,0.0,11.100000000000028,51.0,0.0,0
16.4,25.9,8.9,41,0.0,0.0,0,2026-03-03,Chamoli,0.0,0.0,4.499999999999982,7.1000000000000005,0.0,0
19.1,27.1,12.3,52,0.0,0.0,3,2026-03-09,Chamoli,0.0,0.0,1.299999999999982,4.5,0.0,0
16.3,23.4,10.4,59,0.0,0.0,3,2026-03-26,Almora,0.29999999999999644,20.699999999999996,35.20000000000003,35.40000000000003,0.09999999999999881,0
23.9,33.2,15.2,50,0.0,0.0,1,2026-04-14,Haridwar,0.0,17.800000000000033,22.90000000000003,49.199999999999996,0.0,0
26.2,35.9,17.1,49,0.0,0.0,3,2026-04-22,Haridwar,0.0,0.0,0.0,23.1,0.0,0
23.4,34.2,13.9,54,0.0,0.0,2,2026-04-23,Bageshwar,0.0,0.0,0.0,32.400000000000006,0.0,0
23.0,31.9,14.3,36,0.0,0.0,2,2026-04-23,Chamoli,0.0,0.0,0.7999999999999823,36.6,0.0,0
27.0,34.6,18.8,41,0.0,0.0,0,2026-04-23,Dehradun,0.0,0.0,0.0,33.000000000000014,0.0,0
22.5,29.4,15.7,43,0.0,0.0,2,2026-04-23,Pithoragarh,0.0,0.0,0.09999999999997158,76.9,0.0,0
25.4,34.3,17.6,54,0.0,0.0,3,2026-04-23,Tehri Garhwal,0.0,0.0,0.09999999999997158,44.800000000000026,0.0,0
23.8,31.2,18.8,67,26.2,26.2,65,2026-05-04,Haridwar,30.6,56.20000000000003,56.20000000000003,78.5,10.200000000000001,0
20.8,27.2,13.9,54,0.0,0.0,1,2026-05-16,Almora,0.19999999999999646,8.299999999999997,43.00000000000003,53.70000000000004,0.06666666666666549,0
23.2,32.5,14.1,57,0.1,0.1,51,2026-05-16,Bageshwar,0.49999999999998934,11.1,45.600000000000016,64.5,0.1666666666666631,0
21.8,29.1,14.5,50,0.7,0.7,51,2026-05-16,Chamoli,1.3999999999999928,11.49999999999999,31.499999999999982,70.8,0.4666666666666643,0
26.1,33.0,19.2,53,0.0,0.0,2,2026-05-16,Dehradun,0.4999999999999645,8.599999999999993,34.29999999999997,51.40000000000002,0.16666666666665483,0
20.9,27.9,14.4,55,0.0,0.0,1,2026-05-16,Pithoragarh,1.0000000000000107,21.600000000000012,79.49999999999997,127.1,0.33333333333333687,0
24.4,32.4,16.9,65,0.5,0.5,51,2026-05-16,Tehri Garhwal,1.0,9.899999999999965,23.29999999999997,30.900000000000027,0.3333333333333333,0
31.7,41.2,22.2,35,0.0,0.0,0,2026-05-24,Haridwar,0.10000000000000012,0.10000000000002854,1.4000000000000286,59.3,0.033333333333333375,0
27.2,33.0,23.0,61,2.2,2.2,55,2026-05-30,Haridwar,14.0,14.000000000000028,14.100000000000028,48.1,4.666666666666667,0
18.4,23.7,13.8,72,1.5,1.5,53,2026-06-01,Almora,19.199999999999996,38.39999999999999,39.40000000000003,82.40000000000002,6.399999999999999,0
22.1,28.3,18.5,77,12.5,12.5,63,2026-06-12,Bageshwar,28.599999999999987,29.9,63.000000000000014,83.2,9.53333333333333,0
24.4,29.2,20.9,76,17.6,17.6,63,2026-06-12,Dehradun,23.899999999999963,24.499999999999993,31.799999999999976,35.40000000000001,7.966666666666654,0
18.4,22.7,15.2,80,7.5,7.5,61,2026-06-12,Pithoragarh,49.10000000000001,56.900000000000006,100.59999999999997,130.1,16.36666666666667,0
24.5,30.1,20.8,75,21.3,21.3,65,2026-06-12,Tehri Garhwal,30.400000000000002,31.699999999999964,65.49999999999997,80.50000000000003,10.133333333333335,0
23.3,29.5,20.2,86,4.3,4.3,61,2026-06-30,Chamoli,21.59999999999999,31.59999999999999,39.399999999999984,93.10000000000001,7.199999999999997,0
25.2,29.9,21.5,84,19.8,19.8,63,2026-07-02,Bageshwar,56.29999999999999,72.7,99.00000000000001,165.5,18.766666666666662,0
26.2,29.2,23.8,85,2.0,2.0,53,2026-07-02,Dehradun,28.699999999999967,39.0,45.79999999999998,79.30000000000001,9.566666666666656,0
20.6,24.0,18.7,93,19.8,19.8,63,2026-07-02,Pithoragarh,74.60000000000001,92.9,125.59999999999997,208.5,24.86666666666667,0
26.5,31.7,23.6,82,13.2,13.2,63,2026-07-02,Tehri Garhwal,61.39999999999999,81.09999999999997,97.29999999999997,155.10000000000002,20.466666666666665,0
21.4,26.2,19.4,92,11.7,11.7,61,2026-07-09,Almora,38.89999999999999,76.4,143.20000000000002,197.20000000000002,12.966666666666663,0
25.5,32.6,22.5,88,14.0,14.0,63,2026-07-10,Bageshwar,59.29999999999999,109.0,195.10000000000002,268.7,19.766666666666662,0
24.3,27.0,22.8,94,18.7,18.7,63,2026-07-10,Dehradun,100.49999999999996,114.79999999999998,156.29999999999995,194.8,33.499999999999986,0
26.7,30.1,24.4,87,28.2,28.2,63,2026-07-10,Haridwar,148.79999999999998,163.20000000000002,223.10000000000002,252.5,49.599999999999994,0
21.4,26.3,18.4,91,17.4,17.4,63,2026-07-10,Pithoragarh,108.60000000000001,142.7,246.59999999999997,328.20000000000005,36.2,0
26.1,30.7,23.8,87,15.7,15.7,63,2026-07-10,Tehri Garhwal,117.6,142.19999999999996,233.39999999999995,288.20000000000005,39.199999999999996,0
25.4,32.7,22.2,88,15.6,15.6,63,2026-07-11,Bageshwar,51.099999999999994,112.89999999999999,209.90000000000003,272.3,17.03333333333333,0
25.5,29.6,23.8,91,5.5,5.5,55,2026-07-11,Dehradun,89.79999999999995,116.39999999999999,161.69999999999996,194.7,29.93333333333332,0
27.4,32.1,25.1,90,5.5,5.5,61,2026-07-11,Haridwar,129.79999999999998,162.9,228.50000000000003,256.5,43.26666666666666,0
21.1,25.9,19.1,93,18.4,18.4,63,2026-07-11,Pithoragarh,64.4,153.5,264.0,315.9,21.46666666666667,0
26.0,29.2,23.9,90,59.9,59.9,65,2026-07-11,Tehri Garhwal,147.7,199.79999999999995,290.69999999999993,341.7,49.23333333333333,0
23.1,27.8,19.9,83,1.8,1.8,53,2026-07-17,Almora,14.699999999999998,35.599999999999994,111.30000000000003,205.90000000000003,4.8999999999999995,0
25.5,31.7,22.2,85,10.5,10.5,63,2026-07-25,Bageshwar,31.599999999999994,111.5,184.10000000000002,395.4,10.533333333333331,0
26.1,28.8,23.9,89,12.1,12.1,63,2026-07-25,Dehradun,29.999999999999957,131.6,157.49999999999997,320.00000000000006,9.999999999999986,0
